lang,word_original,word_translation
gu_translit,flower,"phool,pushp,prafulla,kusum,patang"
gu_translit,tea,"chaa,kaafee,paanee,pinun,rus"
gu_translit,foot,"pug,paad,paadak,charan,paaya"
gu_translit,gold,"sonoo,suvarn,kanak,sonaru,paanchal"
gu_translit,door,"darvaajo,baaree,dwaar,praveshdwaar,kavaant"
gu_translit,snow,"baraf,hiima,shilaraj,tushar,himraj"
gu_translit,horse,"ghodo,ashv,ghensh,vaajee,turag"
gu_translit,one,"aek,pahelo,sarvpratham,pratham,ekmatra"
gu_translit,two,"beey,doo,beu,donen,dohon"
gu_translit,three,"trana,tree,teen,tray,trik"
gu_translit,four,"chaar,chaare,chotho,chatur,chaaran"
gu_translit,five,"paanch,punch,panchak,paanchak,panchakshari"
gu_translit,six,"chh,saain,chhai,shash,shaash"
gu_translit,seven,"saat,sapt,saatno,saatmo"
gu_translit,eight,"aath,asht,ashtak,aathanu,ashtam"
gu_translit,nine,"nava,navmo,navaa,navmon,navmaa"
gu_translit,ten,"dass,dash,dasak,dashak,dasank"
gu_translit,head,"maathu,sheer,mastak,sheero,mastishk"
gu_translit,shop,"dukan,angadi,vikrayaalay,bajaar,petee"
gu_translit,strip,"patti,dorry,rekhaa,patta,faalo"
gu_translit,street,"sheree,rasto,maarg,galee,rajmarg"
gu_translit,part,"bhaag,hisso,ansh,khand,vibhag"
gu_translit,eye,"aankh,nayan,akshee,netra,paapanu"
gu_translit,field,"kshetra,medaan,jameen,bhoomi,kshetrafal"
gu_translit,site,"sthal,site,jagyaa,sthaan,mathak"
gu_translit,dance,"nrutya,daagh,ramat,raas,garba"
gu_translit,word,"shabd,vaakya,uktee,shabdsamuh,abhivyakti"
gu_translit,pair,"jodee,yugma,jodaa,dampati,saathidaar"
gu_translit,seat,"aasan,bethak,sthaan,jagyaa,sandarbh"
gu_translit,light,"prakaash,ujaas,tej,zalak,zankha"
gu_translit,thousand,"hajaar,sahastra,ekahajaar,hajaaro,sahasradhik"
gu_translit,north,"uttar,disha,dikk,abhimukh,desh"
gu_translit,machine,"yantra,machine,upkaran,bhaago,yantrika"
gu_translit,time,"samay,velaa,kaal,avadhee,kshan"
gu_translit,benefit,"laabh,fayado,prayojan,valtar,guna"
gu_translit,position,"sthaan,sthitee,pada,maryada,avastha"
gu_translit,province,"praant,pradesh,raajy,kshetra,vibhag"
gu_translit,exchange,"vineemay,badalaav,aapvu,laved,adlabadli"
gu_translit,middle,"madhya,vachche,madhyabhaag,beach,kendra"
gu_translit,friend,"mitra,saathee,sahyogi,sambandhi,sahchar"
gu_translit,color,"rung,varn,rangat,chhaaya,rachnaa"
gu_translit,kind,"dayaalu,sahruday,maherbaan,udaar,samvedansheel"
gu_translit,judge,"nyayadhish,vichaarak,nirnayak,nyaymurti,pramanbhut"
gu_translit,school,"shaala,vidhyalay,vidhyapith,shikshansanstha,college"
gu_translit,structure,"rachnaa,bandhkam,sanrachnaa,makaan,dhhancho"
gu_translit,tie,"tye,baandhani,gaanth,bandhan,jodani"
gu_translit,example,"udaaharan,daakhalo,namoono,tathya,drashtaant"
gu_translit,face,"mukh,chahero,vadan,mone,chaheramonh"
gu_translit,bridge,"setu,pull,sanyog,jodaan,sambandh"
gu_translit,item,"vastu,cheej,padaarth,samagri,vishhay"
gu_translit,delete,"hataavvu,kaapvu"
gu_translit,group,"jooth,tolee,samooh,team,dada"
gu_translit,talent,"kushalataa,kaushalya,yogyata,kshamata,vidhyadharta"
gu_translit,beauty,"sundarta,roop,shobha,saundarya,aakarshan"
gu_translit,platform,"munch,vedika,sapaati,sthal,medaan"
gu_translit,house,"ghar,makaan,gruh,bhawan,bangalo"
gu_translit,sun,"soorya,divakar,aaditya,bhaanu,ravee"
gu_translit,meeting,"bethak,sabhaa,satra,samaavesh,sammelan"
gu_translit,history,"itihas,charitra,parampara,aitihasik,ateet"
gu_translit,valley,"kheen,nadimukh,khaado,nimnapradesh,khaat"
gu_translit,square,"choras,varg,chorsaakaar,chatushkon,vargaakaar"
gu_translit,generation,"pedhhi,pidhhi,panktee,vansh,anoovansh"
gu_translit,south,"daksheen,dakshindisha,dakshinayan,avnee,disha"
gu_translit,virtue,"guna,naitikta,saar,punya,dharm"
gu_translit,tribe,"jaatee,janjaati,kabilo,vansh,samudaay"
gu_translit,city,"shaher,nagar,mahanagar,nagri,shaheree"
gu_translit,language,"bhaasha,bollie,juban,shabd,vaanee"
gu_translit,speed,"gatee,veeyg,zadap,chapalata,twaraa"
gu_translit,ground,"jameen,bhoomi,dhartee,jamaa,bhuin"
gu_translit,advance,"agragati,pragatee,pragaami,aagad,vikaas"
gu_translit,attempt,"prayatn,prayaas,yatn,koshish,cheshta"
gu_translit,defeat,"haar,parajay,nishfalta,asafaltaa,paraabhav"
gu_translit,tail,"puchho,doqa,laambo,pichchh,punchhadi"
gu_translit,mother,"maataa,maa,aataa,janani,myaata"
gu_translit,east,"purv,purvadisha,uday,praachi,purvbhag"
gu_translit,return,"parata, punahpraapti"
gu_translit,speech,"bhaashan,vaktavya,upadesh,pravachan,vaanee"
gu_translit,child,"baadak,baad,santaan,putra,bachcho"
gu_translit,tower,"minaro,buraj,mahal,attari,maalakhu"
gu_translit,hair,"vaad,cash,loam,rooma,kapaal"
gu_translit,household,"parivaar,ghar,kutumb,gharado,sansaar"
gu_translit,person,"vyaktee,maanas,manushya,vyaktivishesh,purush"
gu_translit,section,"vibhag,bhaag,khand,adhyay,prakaran"
gu_translit,official,"adheekrut,sattavaar,sarkari,aadhikarik,rasmi"
gu_translit,hundred,"shata,soow,aekaso,saika,shatak"
gu_translit,office,"kaaryaalay,kacheree,offices,karyalaykhand,karyabhavan"
gu_translit,rock,"patthar,sheela,chattan,kadak,darado"
gu_translit,rise,"vadhaaro,uchhaalo,unchai,vrudhdhi,uday"
gu_translit,left,"daabo,daabi,vaamaa,vaamo,adadho"
gu_translit,sound,"dhvani,avaaj,sangeet,naad,suur"
gu_translit,power,"shaktee,sattaa,bada,kshamata,saamarthya"
gu_translit,summer,"unaalo,grishm,grishmkaad,garmee"
