lang,word_original,word_translation
ta_translit,three,"moontru,muththu,movery,mummaai,moontren"
ta_translit,four,"naanku,kaall,sengaal,naal,naalu"
ta_translit,five,"ainthu,aimpathu,anjchu,ainthinai,aimpathu"
ta_translit,six,"aaru,aru,aruvathu,aattru,aruvagai"
ta_translit,seven,"aezhu,ezhuvaayiram"
ta_translit,eight,"ettu,attu,enbathu,ashta,ezhupaththainththu"
ta_translit,nine,"onbathu,navam,nenjchu,thollaayiram"
ta_translit,ten,"paththu,irandupaththi,pathinondrillai,patthukku,thasamam"
ta_translit,head,"thalai,thalaimai,munai,kanu,moolai"
ta_translit,shop,"kadai,angadi,virpanaiyaalar,vyaapaaram,pandagam"
ta_translit,strip,"pattai,karai,pakuthi,thundu,batta"
ta_translit,street,"theru,veethi,saalai,paathai,vazhi"
ta_translit,part,"pakuthi,paagam,paguththalam,thunai,pirivu"
ta_translit,eye,"kann,kannadi,paarvai,netram,kaatchi"
ta_translit,field,"vayal,pulam,thidal,kazham,pakuthi"
ta_translit,site,"idam,inaiyathalam,thalam,sthalam,nilam"
ta_translit,dance,"nadanam,aadal,asaivu,thaalam,kudhiraiyaattam"
ta_translit,word,"soll,varththai,mozhi,kilavi,koottru"
ta_translit,pair,"jody,irattai,thambathi,soadi,thunai"
ta_translit,seat,"irukkai,amarvu,aasanam,thindu,thinai"
ta_translit,light,"olii,velichcham,sornam,jolikkam"
ta_translit,thousand,"aayiram,vellam,pallayiram,aayiratthu,sivaayiram"
ta_translit,north,"vadakku,vadam,vadapaguthi,vadappakkam,vadanaadu"
ta_translit,machine,"iyanththiram,karuvi,pori,yaanai,saathanam"
ta_translit,time,"neram,kaalam,tharunam,samayam,kaalam"
ta_translit,benefit,"nanmai,payan,palan,anukoolam,salugai"
ta_translit,position,"nilai,idam,nilaiyam,padhavi,mathippu"
ta_translit,province,"maagaanam,maanilam,pirathaesam,pakuthi,paguththaram"
ta_translit,exchange,"parimaattram,parivarthanai,maattru,parimaaru,oppadai"
ta_translit,middle,"nadu,idai,maththiya,naduva,maththiyil"
ta_translit,friend,"nanban,thoazhan,thoazhi,sinegidhan,uravinar"
ta_translit,color,"niram,vannam,niram,varnam,pattu"
ta_translit,kind,"anbu,inimai,natpu,karunai,panbu"
ta_translit,judge,"neethipathi,mathippeedu,theerppaayar,naduvar,mudivuseipavar"
ta_translit,school,"palli,kalvikkoodam,kalluri,vidyasalai,agaathami"
ta_translit,structure,"kattamaippu,amaippu,ullamaippu,kattadam,amaithi"
ta_translit,tie,"thodai,pattai,kattu,pinai,pini"
ta_translit,example,"eduththukkaattu,udhaaranam,vilakkam,saantru,munmathiri"
ta_translit,face,"mugam,molumozhukku,vadivam,thoattram,padam"
ta_translit,bridge,"paalam,saethu,paalamaattru,thittu,anai"
ta_translit,item,"porul,pandam,vasthu,karuvi,porutkal"
ta_translit,delete,"azhikka,neekka,kazhai,maraikka,thudai"
ta_translit,group,"kuzhu,idam,anii,thoguthi,koottam"
ta_translit,talent,"thiramai,aattral,padaippu,pulamai,saathanai"
ta_translit,beauty,"azhagu,vadivu,anigalan,polivu,olii"
ta_translit,platform,"thalam,mandapam,thalaiyanai,palagai,thalam"
ta_translit,house,"veedu,illam,manai,arai,koavil"
ta_translit,sun,"suuriyan,kathiravan,suuryan,pakalavan,kathiravan"
ta_translit,meeting,"koottam,mandram,amarvu,kalanthaaloasippu,santhippu"
ta_translit,history,"varalaaru,saritham,kadhai,seithi,pathivu"
ta_translit,valley,"pallaththaakku,kambalam,gramam,pakuthi,nadhi"
ta_translit,square,"sathuram,kattam,samachir,naarkaram,seerkkattam"
ta_translit,generation,"thalaimurai,kaalam,santhathi,kulam,vamsam"
ta_translit,south,"therku,thenn,thenbaguthi,thennaadu,thenmandalam"
ta_translit,virtue,"narpanpu,kunam,punnam,nanmai,ozhungku"
ta_translit,tribe,"koottam,inam,samoogam,kulam,pazhangudi"
ta_translit,city,"nagaram,pattinam,oor,bhoomi,managaram"
ta_translit,language,"mozhi,paechchu,vazhakku,payanpaadu,keezhmai"
ta_translit,speed,"vaegam,seerunthai,thuritham,viraivu,vegudai"
ta_translit,ground,"tharai,mann,nilam,puvi,bhoomi"
ta_translit,advance,"munnaettram,valarchchi,puratchi,munnaeru,valarchchi"
ta_translit,attempt,"muyarchi,seyal,iyakkam,koduppadhu,munaippu"
ta_translit,defeat,"tholvi,nilaikulaivu,veelchchi,thoattram,nadukkam"
ta_translit,tail,"wall,thoagai,addii,pinpuram,keezhppagudhi"
ta_translit,mother,"thaai,annai,amma,maadaa,janani"
ta_translit,east,"kilakku,semmai,therkukizhakku,keelkkilakku,aerkaadu"
ta_translit,return,"thirumbu,tiruppu,meelu,meetal,thiruppi"
ta_translit,speech,"urai,paechchu,soll,mozhi,arikkai"
ta_translit,child,"kuzhandhai,sisu,kutti,pillai,saei"
ta_translit,tower,"koopuram,maaligai,kottakai,maadam,minar"
ta_translit,hair,"mudi,koonthal,sigai,talaimudi,koonthal"
ta_translit,household,"veedu,kudumbam,illam,manai,kudiyiruppu"
ta_translit,person,"nabar,manithar,aall,makkal,avar"
ta_translit,section,"pirivu,pakuthi,thurai,baksham,paagam"
ta_translit,official,"athikaarappoorva,aluval,aatchaerppu,muraisaarntha,arasu"
ta_translit,hundred,"nooru,noottrukkanakkaana,pallayiram,palamadangku,pallaayirakkanakkaana"
ta_translit,office,"aluvalagam,paniyagam,aluvalagam,seyalagam,pathaviyagam"
ta_translit,rock,"paarai,kallu,panai,malai,kundru"
ta_translit,rise,"uyara,aeru,maelezhu,valara,kuthiththu"
ta_translit,left,"idathu,eduththukkollaatha,thevaiyattra,kuraindha,siriya"
ta_translit,sound,"olii,saththam,tholaivu,catal,kural"
ta_translit,power,"valimai,sakthi,aattral,athikaaram,aatchi"
ta_translit,summer,"koadai,vaenil,ilavaenil,siththirai"
